offer_id,gender,age,became_member_on,income,reward,channels,difficulty,duration,offer_type,paid,offer_received,offer_viewed,offer_viewed_y_n,offer_completed,offer_completed_y_n
6,0,92.0,1099,78000.0,2.0,0,10.0,10.0,2,21.13,408,23,0,107,0
6,0,92.0,1099,78000.0,2.0,0,10.0,10.0,2,22.03,576,64,0,65,0
9,2,27.0,899,55000.0,10.0,0,10.0,5.0,0,0.0,0,79,0,17,1
6,2,27.0,899,55000.0,2.0,0,10.0,10.0,2,0.0,168,35,0,17,1
8,2,27.0,899,55000.0,5.0,0,5.0,5.0,0,0.0,336,73,0,17,1
5,2,27.0,899,55000.0,5.0,2,5.0,7.0,0,0.0,408,27,0,17,1
3,2,27.0,899,55000.0,2.0,2,10.0,7.0,2,0.0,504,64,0,17,1
2,2,27.0,899,55000.0,0.0,2,0.0,4.0,1,0.0,576,71,1,17,1
1,0,56.0,495,118000.0,10.0,1,10.0,7.0,0,16.14,0,79,0,4,0
4,0,56.0,495,118000.0,5.0,3,20.0,10.0,2,27.08,168,77,0,68,0
8,0,56.0,495,118000.0,5.0,0,5.0,5.0,0,24.67,336,115,0,49,0
4,0,56.0,495,118000.0,5.0,3,20.0,10.0,2,39.49,408,41,0,42,0
9,0,56.0,495,118000.0,10.0,0,10.0,5.0,0,34.22,504,27,0,47,0
4,0,51.0,1082,70000.0,5.0,3,20.0,10.0,2,0.0,0,106,0,17,1
7,0,51.0,1082,70000.0,0.0,1,0.0,3.0,1,0.0,168,67,0,17,1
4,0,51.0,1082,70000.0,5.0,3,20.0,10.0,2,0.0,408,113,0,17,1
0,0,51.0,1082,70000.0,3.0,0,7.0,7.0,2,9.62,504,27,0,28,0
6,0,51.0,1082,70000.0,2.0,0,10.0,10.0,2,0.0,576,64,0,17,1
6,0,49.0,227,55000.0,2.0,0,10.0,10.0,2,12.82,0,28,0,40,0
6,0,49.0,227,55000.0,2.0,0,10.0,10.0,2,19.06,336,74,0,49,0
6,0,49.0,227,55000.0,2.0,0,10.0,10.0,2,14.03,408,23,0,24,0
7,0,49.0,227,55000.0,0.0,1,0.0,3.0,1,0.0,576,51,0,17,1
9,2,70.0,1555,72000.0,10.0,0,10.0,5.0,0,0.0,0,68,0,17,1
9,2,70.0,1555,72000.0,10.0,0,10.0,5.0,0,0.0,336,74,0,17,1
2,2,70.0,1555,72000.0,0.0,2,0.0,4.0,1,0.0,408,27,0,17,1
4,2,70.0,1555,72000.0,5.0,3,20.0,10.0,2,0.0,504,71,1,17,1
6,0,56.0,94,76000.0,2.0,0,10.0,10.0,2,0.0,0,79,0,17,1
5,0,56.0,94,76000.0,5.0,2,5.0,7.0,0,0.0,336,74,0,17,1
7,0,56.0,94,76000.0,0.0,1,0.0,3.0,1,0.0,408,27,0,17,1
6,0,56.0,94,76000.0,2.0,0,10.0,10.0,2,15.11,504,30,0,31,0
2,0,56.0,94,76000.0,0.0,2,0.0,4.0,1,0.0,576,60,0,17,1
6,2,56.0,3,102000.0,2.0,0,10.0,10.0,2,27.33,0,106,0,30,0
3,2,56.0,3,102000.0,2.0,2,10.0,7.0,2,37.61,168,29,0,29,0
2,2,56.0,3,102000.0,0.0,2,0.0,4.0,1,0.0,408,64,0,17,1
1,2,56.0,3,102000.0,10.0,1,10.0,7.0,0,28.2,576,32,0,60,0
8,2,55.0,492,85000.0,5.0,0,5.0,5.0,0,37.85,168,56,0,68,0
0,2,55.0,492,85000.0,3.0,0,7.0,7.0,2,12.34,336,115,0,9,0
7,2,55.0,492,85000.0,0.0,1,0.0,3.0,1,0.0,504,46,0,17,1
3,2,55.0,492,85000.0,2.0,2,10.0,7.0,2,19.77,576,5,0,5,0
3,2,47.0,833,51000.0,2.0,2,10.0,7.0,2,0.0,168,74,0,17,1
6,2,47.0,833,51000.0,2.0,0,10.0,10.0,2,3.84,336,73,0,86,0
2,2,47.0,833,51000.0,0.0,2,0.0,4.0,1,0.0,576,53,0,17,1
1,0,58.0,143,77000.0,10.0,1,10.0,7.0,0,17.43,0,18,0,106,0
9,0,58.0,143,77000.0,10.0,0,10.0,5.0,0,30.41,168,103,0,103,0
8,0,58.0,143,77000.0,5.0,0,5.0,5.0,0,19.63,336,9,0,99,0
4,0,58.0,143,77000.0,5.0,3,20.0,10.0,2,0.0,408,27,0,17,1
1,0,58.0,143,77000.0,10.0,1,10.0,7.0,0,0.0,504,64,0,17,1
3,0,58.0,143,77000.0,2.0,2,10.0,7.0,2,24.87,576,85,0,85,0
2,1,51.0,1609,84000.0,0.0,2,0.0,4.0,1,0.0,0,28,0,17,1
7,1,51.0,1609,84000.0,0.0,1,0.0,3.0,1,0.0,336,34,0,17,1
7,1,51.0,1609,84000.0,0.0,1,0.0,3.0,1,0.0,408,23,0,17,1
8,0,81.0,1431,102000.0,5.0,0,5.0,5.0,0,0.0,0,0,0,17,1
4,0,81.0,1431,102000.0,5.0,3,20.0,10.0,2,26.77,168,8,0,44,0
0,0,81.0,1431,102000.0,3.0,0,7.0,7.0,2,34.05,336,82,0,11,0
8,0,81.0,1431,102000.0,5.0,0,5.0,5.0,0,33.87,504,6,0,6,0
4,0,81.0,1431,102000.0,5.0,3,20.0,10.0,2,30.39,576,51,0,52,0
2,2,28.0,1700,36000.0,0.0,2,0.0,4.0,1,0.0,168,74,0,17,1
0,2,28.0,1700,36000.0,3.0,0,7.0,7.0,2,0.0,336,34,0,17,1
1,2,28.0,1700,36000.0,10.0,1,10.0,7.0,0,0.0,408,10,0,17,1
9,2,28.0,1700,36000.0,10.0,0,10.0,5.0,0,0.0,504,6,0,17,1
1,2,72.0,94,65000.0,10.0,1,10.0,7.0,0,19.05,168,67,0,68,0
3,2,72.0,94,65000.0,2.0,2,10.0,7.0,2,0.0,336,34,0,17,1
4,2,72.0,94,65000.0,5.0,3,20.0,10.0,2,0.0,408,27,0,17,1
7,2,72.0,94,65000.0,0.0,1,0.0,3.0,1,0.0,504,30,0,17,1
7,2,72.0,94,65000.0,0.0,1,0.0,3.0,1,25.0,576,64,0,34,0
8,2,47.0,715,31000.0,5.0,0,5.0,5.0,0,8.94,168,78,0,57,0
2,2,47.0,715,31000.0,0.0,2,0.0,4.0,1,0.0,336,34,0,17,1
3,2,47.0,715,31000.0,2.0,2,10.0,7.0,2,0.0,408,10,0,17,1
2,2,47.0,715,31000.0,0.0,2,0.0,4.0,1,5.04,504,14,0,14,0
1,2,47.0,715,31000.0,10.0,1,10.0,7.0,0,0.0,576,76,0,17,1
8,2,43.0,1195,70000.0,5.0,0,5.0,5.0,0,16.81,0,106,0,69,0
6,2,43.0,1195,70000.0,2.0,0,10.0,10.0,2,0.0,336,82,0,17,1
8,2,43.0,1195,70000.0,5.0,0,5.0,5.0,0,13.7,408,107,0,115,0
9,2,43.0,1195,70000.0,10.0,0,10.0,5.0,0,23.62,576,52,0,75,0
6,2,34.0,225,61000.0,2.0,0,10.0,10.0,2,4.03,336,73,0,10,0
7,2,34.0,225,61000.0,0.0,1,0.0,3.0,1,0.0,504,104,0,17,1
1,2,34.0,225,61000.0,10.0,1,10.0,7.0,0,0.0,576,52,0,17,1
5,0,52.0,792,65000.0,5.0,2,5.0,7.0,0,0.0,168,35,0,17,1
5,0,52.0,792,65000.0,5.0,2,5.0,7.0,0,0.0,408,64,0,17,1
1,0,52.0,792,65000.0,10.0,1,10.0,7.0,0,0.0,576,45,0,17,1
6,0,59.0,1574,55000.0,2.0,0,10.0,10.0,2,30.51,0,18,0,21,0
0,0,59.0,1574,55000.0,3.0,0,7.0,7.0,2,7.89,576,32,0,61,0
7,0,36.0,235,39000.0,0.0,1,0.0,3.0,1,0.0,0,57,0,17,1
5,0,36.0,235,39000.0,5.0,2,5.0,7.0,0,7.45,168,8,0,8,0
9,0,36.0,235,39000.0,10.0,0,10.0,5.0,0,10.7,336,74,0,74,0
7,0,36.0,235,39000.0,0.0,1,0.0,3.0,1,0.0,408,93,0,17,1
3,0,36.0,235,39000.0,2.0,2,10.0,7.0,2,0.0,576,71,1,17,1
8,2,59.0,1294,69000.0,5.0,0,5.0,5.0,0,0.0,0,39,0,17,1
4,2,59.0,1294,69000.0,5.0,3,20.0,10.0,2,0.0,168,74,0,17,1
0,2,59.0,1294,69000.0,3.0,0,7.0,7.0,2,7.38,336,40,0,41,0
1,2,59.0,1294,69000.0,10.0,1,10.0,7.0,0,11.02,408,11,0,93,0
1,2,59.0,1294,69000.0,10.0,1,10.0,7.0,0,0.0,576,51,0,17,1
6,2,47.0,419,41000.0,2.0,0,10.0,10.0,2,0.0,0,31,0,17,1
8,2,47.0,419,41000.0,5.0,0,5.0,5.0,0,0.0,168,69,0,17,1
4,2,47.0,419,41000.0,5.0,3,20.0,10.0,2,0.0,336,115,0,17,1
8,2,47.0,419,41000.0,5.0,0,5.0,5.0,0,0.0,504,27,0,17,1
3,2,59.0,65,30000.0,2.0,2,10.0,7.0,2,0.0,408,41,0,17,1
5,2,59.0,65,30000.0,5.0,2,5.0,7.0,0,0.0,504,64,0,17,1
3,2,59.0,65,30000.0,2.0,2,10.0,7.0,2,0.0,576,71,1,17,1
1,2,37.0,1646,33000.0,10.0,1,10.0,7.0,0,15.21,0,28,0,7,0
1,2,37.0,1646,33000.0,10.0,1,10.0,7.0,0,0.0,168,78,0,17,1
0,2,37.0,1646,33000.0,3.0,0,7.0,7.0,2,11.02,408,23,0,24,0
2,2,37.0,1646,33000.0,0.0,2,0.0,4.0,1,0.0,576,76,0,17,1
9,2,21.0,912,50000.0,10.0,0,10.0,5.0,0,0.0,0,18,0,17,1
2,2,21.0,912,50000.0,0.0,2,0.0,4.0,1,0.0,168,74,0,17,1
9,2,21.0,912,50000.0,10.0,0,10.0,5.0,0,0.0,336,115,0,17,1
6,2,21.0,912,50000.0,2.0,0,10.0,10.0,2,2.23,408,113,0,113,0
3,2,21.0,912,50000.0,2.0,2,10.0,7.0,2,4.31,576,45,0,46,0
7,2,47.0,24,54000.0,0.0,1,0.0,3.0,1,0.0,168,47,0,17,1
9,2,47.0,24,54000.0,10.0,0,10.0,5.0,0,0.0,336,40,0,17,1
7,2,47.0,24,54000.0,0.0,1,0.0,3.0,1,0.0,504,36,0,17,1
1,2,47.0,24,54000.0,10.0,1,10.0,7.0,0,15.36,576,117,0,118,0
1,0,54.0,497,53000.0,10.0,1,10.0,7.0,0,11.26,0,68,0,38,0
9,0,54.0,497,53000.0,10.0,0,10.0,5.0,0,12.7,168,78,0,78,0
1,0,54.0,497,53000.0,10.0,1,10.0,7.0,0,11.25,336,82,0,82,0
7,0,54.0,497,53000.0,0.0,1,0.0,3.0,1,0.0,504,27,0,17,1
4,0,54.0,497,53000.0,5.0,3,20.0,10.0,2,0.0,576,71,1,17,1
7,2,22.0,1261,74000.0,0.0,1,0.0,3.0,1,0.0,0,15,0,17,1
0,2,22.0,1261,74000.0,3.0,0,7.0,7.0,2,0.0,168,63,0,17,1
2,2,22.0,1261,74000.0,0.0,2,0.0,4.0,1,0.0,336,34,0,17,1
9,2,22.0,1261,74000.0,10.0,0,10.0,5.0,0,0.0,408,58,0,17,1
9,2,22.0,1261,74000.0,10.0,0,10.0,5.0,0,0.0,504,72,0,17,1
6,2,22.0,1261,74000.0,2.0,0,10.0,10.0,2,0.0,576,118,0,17,1
4,0,43.0,1258,31000.0,5.0,3,20.0,10.0,2,0.0,0,78,0,17,1
5,0,43.0,1258,31000.0,5.0,2,5.0,7.0,0,5.12,168,77,0,77,0
6,0,43.0,1258,31000.0,2.0,0,10.0,10.0,2,10.86,336,1,0,84,0
1,0,43.0,1258,31000.0,10.0,1,10.0,7.0,0,15.35,408,41,0,59,0
5,2,74.0,988,89000.0,5.0,2,5.0,7.0,0,0.0,168,77,0,17,1
6,2,74.0,988,89000.0,2.0,0,10.0,10.0,2,0.0,408,41,0,17,1
7,2,74.0,988,89000.0,0.0,1,0.0,3.0,1,0.0,504,64,0,17,1
6,2,74.0,988,89000.0,2.0,0,10.0,10.0,2,0.0,576,45,0,17,1
4,2,64.0,591,59000.0,5.0,3,20.0,10.0,2,0.0,0,18,0,17,1
1,2,64.0,591,59000.0,10.0,1,10.0,7.0,0,19.94,336,82,0,1,0
3,2,64.0,591,59000.0,2.0,2,10.0,7.0,2,0.0,408,41,0,17,1
6,2,64.0,591,59000.0,2.0,0,10.0,10.0,2,0.0,504,27,0,37,0
0,2,64.0,591,59000.0,3.0,0,7.0,7.0,2,0.0,576,52,0,17,1
9,2,63.0,1596,39000.0,10.0,0,10.0,5.0,0,0.0,0,106,0,17,1
6,2,63.0,1596,39000.0,2.0,0,10.0,10.0,2,3.99,168,103,0,27,0
9,2,63.0,1596,39000.0,10.0,0,10.0,5.0,0,0.0,408,34,0,17,1
5,2,63.0,1596,39000.0,5.0,2,5.0,7.0,0,0.0,504,71,1,17,1
0,0,57.0,143,74000.0,3.0,0,7.0,7.0,2,14.48,0,106,0,106,0
3,0,57.0,143,74000.0,2.0,2,10.0,7.0,2,33.96,336,16,0,81,0
7,0,57.0,143,74000.0,0.0,1,0.0,3.0,1,0.0,504,27,0,17,1
9,0,57.0,143,74000.0,10.0,0,10.0,5.0,0,27.67,576,52,0,46,0
7,2,37.0,1488,74000.0,0.0,1,0.0,3.0,1,0.0,0,28,0,17,1
3,2,37.0,1488,74000.0,2.0,2,10.0,7.0,2,14.84,168,29,0,29,0
8,2,37.0,1488,74000.0,5.0,0,5.0,5.0,0,17.46,336,73,0,84,0
2,2,37.0,1488,74000.0,0.0,2,0.0,4.0,1,0.0,408,27,0,17,1
6,2,37.0,1488,74000.0,2.0,0,10.0,10.0,2,24.86,504,19,0,47,0
6,2,37.0,1488,74000.0,2.0,0,10.0,10.0,2,19.43,576,32,0,33,0
5,2,51.0,161,87000.0,5.0,2,5.0,7.0,0,0.0,0,106,0,17,1
9,2,51.0,161,87000.0,10.0,0,10.0,5.0,0,0.0,168,65,0,17,1
2,2,51.0,161,87000.0,0.0,2,0.0,4.0,1,0.0,408,27,0,17,1
7,2,51.0,161,87000.0,0.0,1,0.0,3.0,1,0.0,504,27,0,17,1
1,2,51.0,161,87000.0,10.0,1,10.0,7.0,0,25.08,576,75,0,75,0
8,2,51.0,772,86000.0,5.0,0,5.0,5.0,0,21.74,0,31,0,32,0
1,2,51.0,772,86000.0,10.0,1,10.0,7.0,0,0.0,408,27,0,17,1
6,2,51.0,772,86000.0,2.0,0,10.0,10.0,2,25.91,504,120,0,102,0
1,0,53.0,275,68000.0,10.0,1,10.0,7.0,0,13.91,168,78,0,43,0
3,0,53.0,275,68000.0,2.0,2,10.0,7.0,2,0.0,336,40,0,17,1
9,0,53.0,275,68000.0,10.0,0,10.0,5.0,0,0.0,408,23,0,24,0
5,0,53.0,275,68000.0,5.0,2,5.0,7.0,0,23.12,504,72,0,62,0
5,0,53.0,275,68000.0,5.0,2,5.0,7.0,0,15.2,576,101,0,85,0
1,0,58.0,1643,53000.0,10.0,1,10.0,7.0,0,13.7,0,106,0,15,0
8,0,58.0,1643,53000.0,5.0,0,5.0,5.0,0,13.92,336,74,0,9,0
8,0,75.0,1575,99000.0,5.0,0,5.0,5.0,0,555.05,0,31,0,32,0
9,0,75.0,1575,99000.0,10.0,0,10.0,5.0,0,19.76,168,56,0,108,0
9,0,75.0,1575,99000.0,10.0,0,10.0,5.0,0,34.55,408,107,0,63,0
0,0,75.0,1575,99000.0,3.0,0,7.0,7.0,2,13.0,504,27,0,28,0
2,0,75.0,1575,99000.0,0.0,2,0.0,4.0,1,0.0,576,101,0,17,1
9,2,56.0,840,79000.0,10.0,0,10.0,5.0,0,0.0,0,0,0,17,1
5,2,56.0,840,79000.0,5.0,2,5.0,7.0,0,11.01,168,77,0,77,0
0,2,56.0,840,79000.0,3.0,0,7.0,7.0,2,0.0,336,73,0,17,1
9,2,56.0,840,79000.0,10.0,0,10.0,5.0,0,0.0,408,34,0,17,1
3,2,56.0,840,79000.0,2.0,2,10.0,7.0,2,28.26,504,27,0,120,0
2,2,56.0,840,79000.0,0.0,2,0.0,4.0,1,0.0,576,60,0,17,1
6,2,87.0,789,36000.0,2.0,0,10.0,10.0,2,11.06,168,65,0,112,0
2,0,43.0,1408,49000.0,0.0,2,0.0,4.0,1,0.0,0,68,0,17,1
8,0,43.0,1408,49000.0,5.0,0,5.0,5.0,0,0.0,408,27,0,17,1
0,0,43.0,1408,49000.0,3.0,0,7.0,7.0,2,0.0,504,72,0,17,1
6,0,43.0,1408,49000.0,2.0,0,10.0,10.0,2,6.95,576,60,0,60,0
9,0,93.0,106,65000.0,10.0,0,10.0,5.0,0,12.83,0,106,0,15,0
0,0,93.0,106,65000.0,3.0,0,7.0,7.0,2,42.35,576,32,0,61,0
7,2,19.0,404,74000.0,0.0,1,0.0,3.0,1,0.0,0,106,0,17,1
2,2,19.0,404,74000.0,0.0,2,0.0,4.0,1,0.0,504,64,0,17,1
9,2,19.0,404,74000.0,10.0,0,10.0,5.0,0,0.0,576,52,0,17,1
9,0,19.0,96,42000.0,10.0,0,10.0,5.0,0,0.0,0,89,0,17,1
4,0,19.0,96,42000.0,5.0,3,20.0,10.0,2,0.0,336,34,0,17,1
2,0,19.0,96,42000.0,0.0,2,0.0,4.0,1,0.0,408,27,0,17,1
9,0,19.0,96,42000.0,10.0,0,10.0,5.0,0,0.0,504,27,0,17,1
1,0,19.0,96,42000.0,10.0,1,10.0,7.0,0,13.04,576,52,0,18,0
9,0,75.0,821,49000.0,10.0,0,10.0,5.0,0,10.64,336,74,0,74,0
7,0,75.0,821,49000.0,0.0,1,0.0,3.0,1,0.0,408,93,0,17,1
2,0,75.0,821,49000.0,0.0,2,0.0,4.0,1,0.0,504,71,1,17,1
1,2,58.0,1170,57000.0,10.0,1,10.0,7.0,0,0.0,504,30,0,17,1
8,2,58.0,1170,57000.0,5.0,0,5.0,5.0,0,0.0,576,52,0,17,1
0,2,46.0,158,79000.0,3.0,0,7.0,7.0,2,0.0,0,18,0,17,1
4,2,46.0,158,79000.0,5.0,3,20.0,10.0,2,0.0,168,65,0,17,1
4,0,49.0,1440,106000.0,5.0,3,20.0,10.0,2,0.0,0,34,0,17,1
8,0,49.0,1440,106000.0,5.0,0,5.0,5.0,0,0.0,408,23,0,17,1
0,0,49.0,1440,106000.0,3.0,0,7.0,7.0,2,0.0,504,36,0,37,0
6,0,49.0,1440,106000.0,2.0,0,10.0,10.0,2,23.63,576,52,0,116,0
9,0,62.0,1688,71000.0,10.0,0,10.0,5.0,0,16.97,0,79,0,55,0
8,0,62.0,1688,71000.0,5.0,0,5.0,5.0,0,29.26,168,78,0,68,0
3,0,62.0,1688,71000.0,2.0,2,10.0,7.0,2,13.02,336,9,0,9,0
9,0,62.0,1688,71000.0,10.0,0,10.0,5.0,0,0.0,408,10,0,17,1
2,0,62.0,1688,71000.0,0.0,2,0.0,4.0,1,0.0,504,64,0,17,1
9,0,62.0,1688,71000.0,10.0,0,10.0,5.0,0,32.83,576,52,0,116,0
2,2,71.0,885,38000.0,0.0,2,0.0,4.0,1,0.0,0,74,0,17,1
9,2,71.0,885,38000.0,10.0,0,10.0,5.0,0,0.0,336,74,0,17,1
5,2,71.0,885,38000.0,5.0,2,5.0,7.0,0,0.0,408,34,0,17,1
4,2,71.0,885,38000.0,5.0,3,20.0,10.0,2,0.0,576,71,1,17,1
4,0,65.0,1350,98000.0,5.0,3,20.0,10.0,2,0.0,336,34,0,17,1
9,0,65.0,1350,98000.0,10.0,0,10.0,5.0,0,0.0,408,23,0,28,0
7,0,65.0,1350,98000.0,0.0,1,0.0,3.0,1,0.0,504,27,0,17,1
7,2,75.0,343,42000.0,0.0,1,0.0,3.0,1,0.0,0,97,0,17,1
9,2,75.0,343,42000.0,10.0,0,10.0,5.0,0,0.0,168,77,0,17,1
7,2,75.0,343,42000.0,0.0,1,0.0,3.0,1,0.0,336,74,0,17,1
1,2,75.0,343,42000.0,10.0,1,10.0,7.0,0,0.0,408,113,0,17,1
4,2,75.0,343,42000.0,5.0,3,20.0,10.0,2,0.0,504,71,1,17,1
1,2,21.0,935,44000.0,10.0,1,10.0,7.0,0,16.2,0,50,0,40,0
9,2,21.0,935,44000.0,10.0,0,10.0,5.0,0,20.18,168,56,0,66,0
3,2,21.0,935,44000.0,2.0,2,10.0,7.0,2,0.0,336,34,0,17,1
8,2,21.0,935,44000.0,5.0,0,5.0,5.0,0,0.0,408,23,0,16,0
9,2,21.0,935,44000.0,10.0,0,10.0,5.0,0,13.1,504,30,0,37,0
1,2,21.0,935,44000.0,10.0,1,10.0,7.0,0,10.39,576,64,0,53,0
8,2,65.0,120,53000.0,5.0,0,5.0,5.0,0,9.54,0,18,0,40,0
5,2,65.0,120,53000.0,5.0,2,5.0,7.0,0,0.0,168,77,0,17,1
3,2,65.0,120,53000.0,2.0,2,10.0,7.0,2,0.0,336,115,0,17,1
5,2,65.0,120,53000.0,5.0,2,5.0,7.0,0,0.0,408,107,0,81,0
8,2,65.0,120,53000.0,5.0,0,5.0,5.0,0,0.0,504,27,0,17,1
6,2,65.0,120,53000.0,2.0,0,10.0,10.0,2,0.0,576,32,0,52,0
6,2,48.0,1112,32000.0,2.0,0,10.0,10.0,2,8.77,0,106,0,97,0
8,2,48.0,1112,32000.0,5.0,0,5.0,5.0,0,7.35,408,11,0,107,0
9,2,48.0,1112,32000.0,10.0,0,10.0,5.0,0,0.0,504,120,0,17,1
8,2,48.0,1112,32000.0,5.0,0,5.0,5.0,0,7.22,576,60,0,101,0
8,0,44.0,215,33000.0,5.0,0,5.0,5.0,0,0.0,0,28,0,17,1
2,0,44.0,215,33000.0,0.0,2,0.0,4.0,1,0.0,168,34,0,17,1
2,0,44.0,215,33000.0,0.0,2,0.0,4.0,1,0.0,408,27,0,17,1
4,0,44.0,215,33000.0,5.0,3,20.0,10.0,2,0.0,504,64,0,17,1
4,0,44.0,215,33000.0,5.0,3,20.0,10.0,2,0.0,576,71,1,17,1
9,0,60.0,949,66000.0,10.0,0,10.0,5.0,0,19.14,168,99,0,68,0
2,0,60.0,949,66000.0,0.0,2,0.0,4.0,1,0.0,336,34,0,17,1
2,0,60.0,949,66000.0,0.0,2,0.0,4.0,1,0.0,408,27,0,17,1
7,0,60.0,949,66000.0,0.0,1,0.0,3.0,1,0.0,504,104,0,17,1
5,0,60.0,949,66000.0,5.0,2,5.0,7.0,0,14.93,576,119,0,118,0
0,0,47.0,602,48000.0,3.0,0,7.0,7.0,2,4.48,0,7,0,13,0
2,0,47.0,602,48000.0,0.0,2,0.0,4.0,1,0.0,168,84,0,17,1
0,0,47.0,602,48000.0,3.0,0,7.0,7.0,2,9.34,408,11,0,11,0
2,2,49.0,1366,114000.0,0.0,2,0.0,4.0,1,0.0,0,79,0,17,1
1,2,49.0,1366,114000.0,10.0,1,10.0,7.0,0,34.3,168,78,0,68,0
8,2,49.0,1366,114000.0,5.0,0,5.0,5.0,0,36.23,336,73,0,117,0
9,2,49.0,1366,114000.0,10.0,0,10.0,5.0,0,20.0,504,104,0,115,0
1,2,57.0,549,77000.0,10.0,1,10.0,7.0,0,21.24,0,15,0,51,0
9,2,57.0,549,77000.0,10.0,0,10.0,5.0,0,20.16,336,74,0,74,0
3,2,57.0,549,77000.0,2.0,2,10.0,7.0,2,0.0,408,10,0,17,1
0,2,57.0,549,77000.0,3.0,0,7.0,7.0,2,0.0,504,27,0,104,0
3,2,57.0,549,77000.0,2.0,2,10.0,7.0,2,20.57,576,60,0,3,0
4,2,24.0,1018,56000.0,5.0,3,20.0,10.0,2,0.0,0,74,0,17,1
9,2,24.0,1018,56000.0,10.0,0,10.0,5.0,0,0.0,336,115,0,17,1
3,2,24.0,1018,56000.0,2.0,2,10.0,7.0,2,0.0,408,27,0,17,1
2,2,24.0,1018,56000.0,0.0,2,0.0,4.0,1,0.0,504,64,0,17,1
7,2,24.0,1018,56000.0,0.0,1,0.0,3.0,1,0.0,576,64,0,17,1
2,2,74.0,1190,92000.0,0.0,2,0.0,4.0,1,0.0,0,108,0,17,1
4,2,74.0,1190,92000.0,5.0,3,20.0,10.0,2,0.0,576,71,1,17,1
9,2,64.0,1697,108000.0,10.0,0,10.0,5.0,0,0.0,0,0,0,17,1
2,2,64.0,1697,108000.0,0.0,2,0.0,4.0,1,0.0,168,74,0,17,1
8,2,64.0,1697,108000.0,5.0,0,5.0,5.0,0,29.14,336,74,0,71,0
5,2,64.0,1697,108000.0,5.0,2,5.0,7.0,0,25.0,408,34,0,35,0
0,2,64.0,1697,108000.0,3.0,0,7.0,7.0,2,27.09,504,30,0,37,0
1,2,64.0,1697,108000.0,10.0,1,10.0,7.0,0,21.25,576,52,0,61,0
0,0,57.0,918,66000.0,3.0,0,7.0,7.0,2,19.37,0,97,0,105,0
9,0,57.0,918,66000.0,10.0,0,10.0,5.0,0,25.81,336,73,0,73,0
1,0,57.0,918,66000.0,10.0,1,10.0,7.0,0,16.25,504,116,0,115,0
2,0,57.0,918,66000.0,0.0,2,0.0,4.0,1,0.0,576,64,0,17,1
2,2,63.0,544,62000.0,0.0,2,0.0,4.0,1,0.0,336,34,0,17,1
6,2,63.0,544,62000.0,2.0,0,10.0,10.0,2,8.48,408,62,0,86,0
9,2,63.0,544,62000.0,10.0,0,10.0,5.0,0,0.0,504,6,0,17,1
8,2,63.0,544,62000.0,5.0,0,5.0,5.0,0,0.0,576,64,0,52,0
7,2,34.0,603,66000.0,0.0,1,0.0,3.0,1,0.0,336,74,0,17,1
2,2,34.0,603,66000.0,0.0,2,0.0,4.0,1,0.0,408,64,0,17,1
0,2,34.0,603,66000.0,3.0,0,7.0,7.0,2,4.27,576,101,0,54,0
8,2,65.0,1168,80000.0,5.0,0,5.0,5.0,0,11.71,0,31,0,89,0
6,2,65.0,1168,80000.0,2.0,0,10.0,10.0,2,30.89,168,77,0,100,0
1,2,65.0,1168,80000.0,10.0,1,10.0,7.0,0,16.57,336,73,0,73,0
0,2,65.0,1168,80000.0,3.0,0,7.0,7.0,2,18.0,408,41,0,88,0
7,2,65.0,1168,80000.0,0.0,1,0.0,3.0,1,0.0,576,60,0,17,1
4,0,82.0,143,115000.0,5.0,3,20.0,10.0,2,22.35,0,15,0,69,0
4,0,82.0,143,115000.0,5.0,3,20.0,10.0,2,0.0,168,74,0,17,1
1,0,82.0,143,115000.0,10.0,1,10.0,7.0,0,0.0,336,82,0,82,0
3,0,82.0,143,115000.0,2.0,2,10.0,7.0,2,0.0,576,71,1,17,1
3,2,59.0,369,64000.0,2.0,2,10.0,7.0,2,30.32,0,79,0,25,0
8,2,59.0,369,64000.0,5.0,0,5.0,5.0,0,11.12,408,113,0,107,0
1,2,59.0,369,64000.0,10.0,1,10.0,7.0,0,24.09,504,27,0,28,0
2,2,59.0,369,64000.0,0.0,2,0.0,4.0,1,0.0,576,5,0,17,1
6,2,56.0,682,30000.0,2.0,0,10.0,10.0,2,0.0,168,78,0,17,1
5,2,56.0,682,30000.0,5.0,2,5.0,7.0,0,11.68,408,23,0,10,0
0,2,56.0,682,30000.0,3.0,0,7.0,7.0,2,0.0,504,14,0,17,1
9,2,56.0,682,30000.0,10.0,0,10.0,5.0,0,6.74,576,64,0,119,0
7,2,41.0,1381,63000.0,0.0,1,0.0,3.0,1,0.0,336,74,0,17,1
0,2,41.0,1381,63000.0,3.0,0,7.0,7.0,2,18.6,408,41,0,2,0
0,2,41.0,1381,63000.0,3.0,0,7.0,7.0,2,9.28,504,30,0,31,0
1,2,71.0,290,51000.0,10.0,1,10.0,7.0,0,0.0,0,15,0,17,1
9,2,71.0,290,51000.0,10.0,0,10.0,5.0,0,0.0,168,25,0,17,1
9,2,71.0,290,51000.0,10.0,0,10.0,5.0,0,0.0,336,87,0,17,1
1,2,71.0,290,51000.0,10.0,1,10.0,7.0,0,0.0,408,93,0,93,0
